sku,offer_id,family,title,product_url,quality_score,quality_max,missing_fields
"ML1296K","shopify_ZZ_15061972451696_53474222539120","mailers","12 1/8x9 1/4x6 1/2"" Kraft Literature Mailers - Self-Seal, 50-Pack","https://packrift.com/products/12-1-8x9-1-4x6-1-2-kraft-literature-mailers-self-seal-50-pack","10","10",""
"M1296","shopify_ZZ_15062433792368_53475970679152","mailers","12 1/8x9 1/4x6 White Corrugated Literature Mailers - Crush Resistant, 50/Bundle","https://packrift.com/products/12-1-8x9-1-4x6-white-corrugated-literature-mailers-crush-resistant-50-bundle","10","10",""
"MFL1296","shopify_ZZ_15061670625648_53472994460016","mailers","12 1/8x9 1/4x6 White Deluxe Literature Mailers - Crush Resistant, 50-Count Bundle","https://packrift.com/products/12-1-8x9-1-4x6-white-deluxe-literature-mailers-crush-resistant-50-count-bundle","10","10",""
"T9659485","shopify_ZZ_15061062025584_53436426125680","tape","1"" x 60 yds 3M 9485PC Adhesive Transfer Tape Hand Roll - Case of 36","https://packrift.com/products/1-x-60-yds-3m-9485pc-adhesive-transfer-tape-hand-roll-case-of-36","9","10","details_3_plus"
"T9659627","shopify_ZZ_15061063893360_53436600975728","tape","1"" x 60 yds 3M 9627 Adhesive Transfer Tape - 5.0 Mil, Case of 36","https://packrift.com/products/1-x-60-yds-3m-9627-adhesive-transfer-tape-5-0-mil-case-of-36","9","10","details_3_plus"
"T964069","shopify_ZZ_15061033288048_53434830029168","tape","3/4"" x 66' White Glass Cloth Electrical Tape 69 - High Temp, Case of 50","https://packrift.com/products/3-4-x-66-white-glass-cloth-electrical-tape-69-high-temp-case-of-50","9","10","details_3_plus"
"10103","shopify_ZZ_15061640151408_53472866238832","boxes","10x10x3 ECT-32 Kraft Corrugated Boxes - Shallow Depth Shipping, Bundle of 25","https://packrift.com/products/10x10x3-ect-32-kraft-corrugated-boxes-shallow-depth-shipping-bundle-of-25","10","10",""
"10108","shopify_ZZ_15061640282480_53472866402672","boxes","10x10x8 ECT-32 Kraft Corrugated Boxes - Bundle of 25","https://packrift.com/products/10x10x8-ect-32-kraft-corrugated-boxes-bundle-of-25","10","10",""
"1074","shopify_ZZ_15061648114032_53472877379952","boxes","10x7x4 ECT-32 Kraft Corrugated Boxes - Standard Strength Shipping, 25-Pack","https://packrift.com/products/10x7x4-ect-32-kraft-corrugated-boxes-standard-strength-shipping-25-pack","10","10",""
"1075","shopify_ZZ_15061648179568_53472877445488","boxes","10x7x5"" ECT-32 Kraft Corrugated Boxes - Durable Shipping, 25-Pack","https://packrift.com/products/10x7x5-ect-32-kraft-corrugated-boxes-durable-shipping-25-pack","10","10",""
"1083","shopify_ZZ_15061646508400_53472875708784","boxes","10x8x3"" ECT-32 Kraft Corrugated Boxes - Shallow Depth Shipping, Bundle of 25","https://packrift.com/products/10x8x3-ect-32-kraft-corrugated-boxes-shallow-depth-shipping-bundle-of-25","10","10",""
"1098","shopify_ZZ_15061644312944_53472872268144","boxes","10x9x8 ECT-32 Kraft Corrugated Boxes - Flat Ship Storage, 25-Pack","https://packrift.com/products/10x9x8-ect-32-kraft-corrugated-boxes-flat-ship-storage-25-pack","10","10",""
"111111","shopify_ZZ_15061633532272_53472859062640","boxes","11x11x11"" ECT-32 Kraft Corrugated Cube Boxes - Bundle of 25","https://packrift.com/products/11x11x11-ect-32-kraft-corrugated-cube-boxes-bundle-of-25","10","10",""
"111113","shopify_ZZ_15061624815984_53472833274224","boxes","11x11x13 ECT-32 Kraft Corrugated Boxes - 25-Pack Bundle","https://packrift.com/products/11x11x13-ect-32-kraft-corrugated-boxes-25-pack-bundle","10","10",""
"11118","shopify_ZZ_15061633433968_53472858964336","boxes","11x11x8"" ECT-32 Kraft Corrugated Boxes - Bundle of 25","https://packrift.com/products/11x11x8-ect-32-kraft-corrugated-boxes-bundle-of-25","10","10",""
"11812","shopify_ZZ_15061637497200_53472863322480","boxes","11.25x8.75x12 ECT-32 Kraft Corrugated Boxes - Protect Documents & Printed Materials, 25-Box Bundle","https://packrift.com/products/11-25x8-75x12-ect-32-kraft-corrugated-boxes-protect-documents-printed-materials-25-box-bundle","10","10",""
"1184SCW","shopify_ZZ_15061639496048_53472865485168","boxes","11.75 x 8.75 x 4.75"" White Corrugated Boxes ECT-32 - Bundle of 25","https://packrift.com/products/11-75-x-8-75-x-4-75-white-corrugated-boxes-ect-32-bundle-of-25","10","10",""
"1188","shopify_ZZ_15061639561584_53472865550704","boxes","11.75x8.75x8.75 ECT-32 Kraft Corrugated Boxes - 25 Bundle","https://packrift.com/products/11-75x8-75x8-75-ect-32-kraft-corrugated-boxes-25-bundle","10","10",""
"1188R","shopify_ZZ_15061644607856_53472872563056","boxes","11x8x8 ECT-32 Kraft Corrugated Boxes - 25-Pack Bundle","https://packrift.com/products/11x8x8-ect-32-kraft-corrugated-boxes-25-pack-bundle","10","10",""
"1196","shopify_ZZ_15061642084720_53472869712240","boxes","11x9x6 ECT-32 Kraft Corrugated Boxes - Bundle of 25","https://packrift.com/products/11x9x6-ect-32-kraft-corrugated-boxes-bundle-of-25","10","10",""
"121010W","shopify_ZZ_15061635203440_53472860799344","boxes","12x10x10 White Corrugated Boxes ECT-32 | 25-Pack Shipping Cartons","https://packrift.com/products/12x10x10-white-corrugated-boxes-ect-32-25-pack-shipping-cartons","10","10",""
"12108","shopify_ZZ_15061634908528_53472860471664","boxes","12x10x8 ECT-32 Kraft Corrugated Boxes - Standard Strength Shipping, Bundle of 25","https://packrift.com/products/12x10x8-ect-32-kraft-corrugated-boxes-standard-strength-shipping-bundle-of-25","10","10",""
"12116","shopify_ZZ_15061630386544_53472843268464","boxes","12x11x6 ECT-32 Kraft Corrugated Boxes - Flat Ship Storage, 25-Pack","https://packrift.com/products/12x11x6-ect-32-kraft-corrugated-boxes-flat-ship-storage-25-pack","10","10",""
"121213","shopify_ZZ_15061285110128_53451590566256","boxes","12.75x12.75x13.5 ECT-32 Kraft Master Carton Box - Freight Savings, Bundle of 25","https://packrift.com/products/12-75x12-75x13-5-ect-32-kraft-master-carton-box-freight-savings-bundle-of-25","10","10",""
"121224","shopify_ZZ_15061251785072_53448895103344","boxes","12x12x24 ECT-32 Kraft Corrugated Boxes - End Load Tall Design, 25-Pack","https://packrift.com/products/12x12x24-ect-32-kraft-corrugated-boxes-end-load-tall-design-25-pack","10","10",""
"121236","shopify_ZZ_15061216657776_53446770098544","boxes","12x12x36"" Tall Corrugated Boxes, ECT-32 Kraft, Bundle of 15","https://packrift.com/products/12x12x36-tall-corrugated-boxes-ect-32-kraft-bundle-of-15","9","10","details_3_plus"
"12126","shopify_ZZ_15061627371888_53472839762288","boxes","12x12x6 ECT-32 Kraft Corrugated Boxes - Bundle of 25","https://packrift.com/products/12x12x6-ect-32-kraft-corrugated-boxes-bundle-of-25","10","10",""
"12126R","shopify_ZZ_15061622751600_53472830783856","boxes","12.5x12.5x6 ECT-32 Kraft Corrugated Boxes - Bundle of 25","https://packrift.com/products/12-5x12-5x6-ect-32-kraft-corrugated-boxes-bundle-of-25","10","10",""
"12128W","shopify_ZZ_15061627568496_53472839958896","boxes","12x12x8 ECT-32 White Corrugated Boxes - 25 Pack Bundle","https://packrift.com/products/12x12x8-ect-32-white-corrugated-boxes-25-pack-bundle","10","10",""
"1268","shopify_ZZ_15061647262064_53472876462448","boxes","12x6x8"" ECT-32 Kraft Corrugated Boxes - Durable Shipping, Bundle of 25","https://packrift.com/products/12x6x8-ect-32-kraft-corrugated-boxes-durable-shipping-bundle-of-25","10","10",""
"1286","shopify_ZZ_15061643428208_53472871088496","boxes","12x8x6 ECT-32 Kraft Corrugated Boxes - Standard Strength Shipping, Bundle of 25","https://packrift.com/products/12x8x6-ect-32-kraft-corrugated-boxes-standard-strength-shipping-bundle-of-25","10","10",""
"1287","shopify_ZZ_15061643460976_53472871121264","boxes","12x8x7 ECT-32 Kraft Corrugated Boxes - Reliable Shipping, Bundle of 25","https://packrift.com/products/12x8x7-ect-32-kraft-corrugated-boxes-reliable-shipping-bundle-of-25","10","10",""
"1297","shopify_ZZ_15061638021488_53472863945072","boxes","12x9x7"" ECT-32 Kraft Corrugated Boxes - Reliable Shipping, 25-Pack","https://packrift.com/products/12x9x7-ect-32-kraft-corrugated-boxes-reliable-shipping-25-pack","10","10",""
"131010","shopify_ZZ_15061632450928_53472857129328","boxes","13x10x10"" ECT-32 Kraft Corrugated Boxes - 25-Pack Bundle","https://packrift.com/products/13x10x10-ect-32-kraft-corrugated-boxes-25-pack-bundle","10","10",""
"13107","shopify_ZZ_15061629731184_53472842350960","boxes","13x10x7 ECT-32 Kraft Corrugated Boxes - Single Wall Strength, Bundle of 25","https://packrift.com/products/13x10x7-ect-32-kraft-corrugated-boxes-single-wall-strength-bundle-of-25","10","10",""
"13109SC","shopify_ZZ_15061629337968_53472841859440","boxes","13.25x10.25x9 ECT-32 Kraft Corrugated Boxes - 25-Count Bundle","https://packrift.com/products/13-25x10-25x9-ect-32-kraft-corrugated-boxes-25-count-bundle","10","10",""
"131313","shopify_ZZ_15061286060400_53451705483632","boxes","13x13x13 ECT-32 Kraft Corrugated Boxes - Cube Cartons, 25-Pack","https://packrift.com/products/13x13x13-ect-32-kraft-corrugated-boxes-cube-cartons-25-pack","10","10",""
"13135","shopify_ZZ_15061287043440_53451804541296","boxes","13x13x5 ECT-32 Kraft Corrugated Boxes - 25 Bundle","https://packrift.com/products/13x13x5-ect-32-kraft-corrugated-boxes-25-bundle","9","10","pack_count_signal"
"13138","shopify_ZZ_15061287240048_53451829150064","boxes","13x13x8 ECT-32 Kraft Corrugated Boxes - Reliable Strength, 25-Pack Bundle","https://packrift.com/products/13x13x8-ect-32-kraft-corrugated-boxes-reliable-strength-25-pack-bundle","10","10",""
"13139","shopify_ZZ_15061285929328_53451680940400","boxes","13x13x9 ECT-32 Kraft Corrugated Boxes - Reliable Shipping, Bundle of 25","https://packrift.com/products/13x13x9-ect-32-kraft-corrugated-boxes-reliable-shipping-bundle-of-25","10","10",""
"1399","shopify_ZZ_15061635465584_53472861061488","boxes","13x9x9 ECT-32 Kraft Corrugated Boxes - Reliable Shipping, Bundle of 25","https://packrift.com/products/13x9x9-ect-32-kraft-corrugated-boxes-reliable-shipping-bundle-of-25","10","10",""
"141010","shopify_ZZ_15061628649840_53472841040240","boxes","14x10x10 ECT-32 Kraft Corrugated Boxes - Durable Shipping, 25-Pack","https://packrift.com/products/14x10x10-ect-32-kraft-corrugated-boxes-durable-shipping-25-pack","10","10",""
"14116","shopify_ZZ_15061622292848_53472830194032","boxes","14x11x6 ECT-32 Kraft Corrugated Boxes - Bundle of 25","https://packrift.com/products/14x11x6-ect-32-kraft-corrugated-boxes-bundle-of-25","10","10",""
"141212","shopify_ZZ_15061287600496_53451870208368","boxes","14x12x12"" ECT-32 Kraft Corrugated Boxes - 25/Bundle","https://packrift.com/products/14x12x12-ect-32-kraft-corrugated-boxes-25-bundle","10","10",""
"14124","shopify_ZZ_15061621506416_53472829276528","boxes","14x12x4 ECT-32 Kraft Corrugated Boxes - Shallow Depth Shipping, Bundle of 25","https://packrift.com/products/14x12x4-ect-32-kraft-corrugated-boxes-shallow-depth-shipping-bundle-of-25","10","10",""
"141412","shopify_ZZ_15061281112432_53451122114928","boxes","14x14x12 ECT-32 Kraft Corrugated Boxes - Industrial Strength, Bundle of 25","https://packrift.com/products/14x14x12-ect-32-kraft-corrugated-boxes-industrial-strength-bundle-of-25","10","10",""
"14144","shopify_ZZ_15061280391536_53451032002928","boxes","14x14x4"" ECT-32 Kraft Corrugated Boxes - Shallow Depth Shipping, 25-Pack","https://packrift.com/products/14x14x4-ect-32-kraft-corrugated-boxes-shallow-depth-shipping-25-pack","10","10",""
"141440","shopify_ZZ_15061201879408_53446011978096","boxes","14x14x40"" ECT-32 Kraft Corrugated Boxes - Bundle of 15","https://packrift.com/products/14x14x40-ect-32-kraft-corrugated-boxes-bundle-of-15","9","10","details_3_plus"
"1462","shopify_ZZ_15061641462128_53472868303216","boxes","14x6x2 ECT-32 Kraft Corrugated Boxes - Shallow Depth Shipping, Bundle of 25","https://packrift.com/products/14x6x2-ect-32-kraft-corrugated-boxes-shallow-depth-shipping-bundle-of-25","10","10",""
"151010","shopify_ZZ_15061623374192_53472831471984","boxes","15x10x10 ECT-32 Kraft Corrugated Boxes - Durable Shipping, 25-Pack Bundle","https://packrift.com/products/15x10x10-ect-32-kraft-corrugated-boxes-durable-shipping-25-pack-bundle","10","10",""
"15104","shopify_ZZ_15061623112048_53472831177072","boxes","15x10x4"" ECT-32 Kraft Corrugated Boxes - Shallow Depth, Bundle of 25","https://packrift.com/products/15x10x4-ect-32-kraft-corrugated-boxes-shallow-depth-bundle-of-25","10","10",""
"15116","shopify_ZZ_15061287797104_53451894784368","boxes","15x11x6 ECT-32 Kraft Corrugated Boxes - Bundle of 25","https://packrift.com/products/15x11x6-ect-32-kraft-corrugated-boxes-bundle-of-25","10","10",""
"15117","shopify_ZZ_15061287862640_53451902976368","boxes","15x11x7 ECT-32 Kraft Corrugated Boxes - Reliable Shipping, Bundle of 25","https://packrift.com/products/15x11x7-ect-32-kraft-corrugated-boxes-reliable-shipping-bundle-of-25","10","10",""
"15122CT","shopify_ZZ_15061791211888_53473367458160","boxes","15x12x1.75"" ECT-32 Kraft Corrugated Trays - Bundle of 50","https://packrift.com/products/15x12x1-75-ect-32-kraft-corrugated-trays-bundle-of-50","10","10",""
"151520","shopify_ZZ_15061257847152_53449478898032","boxes","15x15x20 ECT-32 Kraft Corrugated Boxes - Bundle of 25","https://packrift.com/products/15x15x20-ect-32-kraft-corrugated-boxes-bundle-of-25","10","10",""
"15156","shopify_ZZ_15061274853744_53450708418928","boxes","15x15x6 ECT-32 Kraft Corrugated Boxes - Shallow Depth Shipping, Bundle of 25","https://packrift.com/products/15x15x6-ect-32-kraft-corrugated-boxes-shallow-depth-shipping-bundle-of-25","10","10",""
"16123","shopify_ZZ_15061279277424_53450965451120","boxes","16x12x3"" ECT-32 Kraft Corrugated Boxes - Flat Ship Bundle of 25","https://packrift.com/products/16x12x3-ect-32-kraft-corrugated-boxes-flat-ship-bundle-of-25","10","10",""
"16129","shopify_ZZ_15061277704560_53450963386736","boxes","16.25x12.25x9.31"" ECT-32 Kraft Corrugated Boxes - 25 Bundle","https://packrift.com/products/16-25x12-25x9-31-ect-32-kraft-corrugated-boxes-25-bundle","9","10","pack_count_signal"
"161310","shopify_ZZ_15061277409648_53450963091824","boxes","16x13x10 ECT-32 Kraft Corrugated Boxes - Durable Shipping, 25-Box Bundle","https://packrift.com/products/16x13x10-ect-32-kraft-corrugated-boxes-durable-shipping-25-box-bundle","10","10",""
"16144","shopify_ZZ_15061275246960_53450749444464","boxes","16x14x4 ECT-32 Kraft Corrugated Boxes - Shallow Depth Shipping, Bundle of 25","https://packrift.com/products/16x14x4-ect-32-kraft-corrugated-boxes-shallow-depth-shipping-bundle-of-25","10","10",""
"16146","shopify_ZZ_15061275312496_53450749510000","boxes","16x14x6 ECT-32 Kraft Corrugated Boxes - Shallow Depth, Bundle of 25","https://packrift.com/products/16x14x6-ect-32-kraft-corrugated-boxes-shallow-depth-bundle-of-25","10","10",""
"161610","shopify_ZZ_15061266039152_53449899639152","boxes","16x16x10 ECT-32 Kraft Corrugated Boxes - Bundle of 25","https://packrift.com/products/16x16x10-ect-32-kraft-corrugated-boxes-bundle-of-25","10","10",""
"161612","shopify_ZZ_15061266137456_53449907863920","boxes","16x16x12"" ECT-32 Kraft Corrugated Boxes - Bulk Bundle of 25","https://packrift.com/products/16x16x12-ect-32-kraft-corrugated-boxes-bulk-bundle-of-25","10","10",""
"161613","shopify_ZZ_15061266202992_53449916055920","boxes","16x16x13 ECT-32 Kraft Corrugated Boxes - Bundle of 25","https://packrift.com/products/16x16x13-ect-32-kraft-corrugated-boxes-bundle-of-25","10","10",""
"161618","shopify_ZZ_15061259420016_53449626812784","boxes","16x16x18 ECT-32 Kraft Corrugated Boxes - Reliable Shipping, 25-Pack","https://packrift.com/products/16x16x18-ect-32-kraft-corrugated-boxes-reliable-shipping-25-pack","10","10",""
"161620","shopify_ZZ_15061251981680_53448919679344","boxes","16x16x20 ECT-32 Kraft Corrugated Boxes - Industrial Strength, Bundle of 20","https://packrift.com/products/16x16x20-ect-32-kraft-corrugated-boxes-industrial-strength-bundle-of-20","10","10",""
"161626","shopify_ZZ_15061234909552_53447765361008","boxes","16x16x26 ECT-32 Kraft Corrugated Boxes - Heavy-Duty Shipping, Bundle of 10","https://packrift.com/products/16x16x26-ect-32-kraft-corrugated-boxes-heavy-duty-shipping-bundle-of-10","10","10",""
"161636","shopify_ZZ_15061207482736_53446207046000","boxes","16x16x36 ECT-32 Kraft Corrugated Boxes - Bundle of 10","https://packrift.com/products/16x16x36-ect-32-kraft-corrugated-boxes-bundle-of-10","9","10","details_3_plus"
"16166","shopify_ZZ_15061265547632_53449858187632","boxes","16x16x6 ECT-32 Kraft Corrugated Boxes - Bundle of 25","https://packrift.com/products/16x16x6-ect-32-kraft-corrugated-boxes-bundle-of-25","10","10",""
"1684","shopify_ZZ_15061628911984_53472841400688","boxes","16x8x4 ECT-32 Kraft Corrugated Shipping Boxes - 25 Bundle","https://packrift.com/products/16x8x4-ect-32-kraft-corrugated-shipping-boxes-25-bundle","10","10",""
"17115","shopify_ZZ_15061277802864_53450963485040","boxes","17.25x11.25x5 ECT-32 Kraft Corrugated Boxes - Shallow Depth Shipping, Bundle of 25","https://packrift.com/products/17-25x11-25x5-ect-32-kraft-corrugated-boxes-shallow-depth-shipping-bundle-of-25","10","10",""
"17117","shopify_ZZ_15061277868400_53450963616112","boxes","17.25x11.25x7 ECT-32 Kraft Corrugated Boxes - Bulk Shipping (25-Pack)","https://packrift.com/products/17-25x11-25x7-ect-32-kraft-corrugated-boxes-bulk-shipping-25-pack","10","10",""
"171410","shopify_ZZ_15061269119344_53450165649776","boxes","17x14x10 ECT-32 Kraft Corrugated Boxes - Reliable Shipping, 25-Pack","https://packrift.com/products/17x14x10-ect-32-kraft-corrugated-boxes-reliable-shipping-25-pack","10","10",""
"171414","shopify_ZZ_15061269676400_53450223092080","boxes","17x14x14 ECT-32 Kraft Corrugated Boxes - Standard Strength Shipping, 25-Pack","https://packrift.com/products/17x14x14-ect-32-kraft-corrugated-boxes-standard-strength-shipping-25-pack","10","10",""
"17178","shopify_ZZ_15061260927344_53449719251312","boxes","17x17x8 ECT-32 Kraft Corrugated Boxes - Standard Strength Shipping, Bundle of 20","https://packrift.com/products/17x17x8-ect-32-kraft-corrugated-boxes-standard-strength-shipping-bundle-of-20","10","10",""
"18106","shopify_ZZ_15061282619760_53451295097200","boxes","18x10x6 ECT-32 Kraft Corrugated Boxes - Standard Strength Shipping, 25-Pack","https://packrift.com/products/18x10x6-ect-32-kraft-corrugated-boxes-standard-strength-shipping-25-pack","10","10",""
